"","year","state","nmfs_name","total_pounds","total_dollars","region"
"2710",2017,"CALIFORNIA","SHARK, THRESHER",144849,106391,"Pacific Coast"
"2711",2017,"CALIFORNIA","SHARK, THRESHER, BIGEYE",3601,3856,"Pacific Coast"
"2712",2017,"CALIFORNIA","SHARK, TOPE",14148,14069,"Pacific Coast"
"2713",2017,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",15878,8520,"New England"
"2714",2017,"CONNECTICUT","SHARK, DOGFISH, SPINY",56429,7821,"New England"
"2715",2017,"FLORIDA-EAST","SHARK, BLACKNOSE",21028,16088,"South Atlantic"
"2716",2017,"FLORIDA-EAST","SHARK, BLACKTIP",194294,133438,"South Atlantic"
"2717",2017,"FLORIDA-EAST","SHARK, BONNETHEAD",8176,4590,"South Atlantic"
"2718",2017,"FLORIDA-EAST","SHARK, BULL",21356,9914,"South Atlantic"
"2719",2017,"FLORIDA-EAST","SHARK, FINETOOTH",22651,18348,"South Atlantic"
"2720",2017,"FLORIDA-EAST","SHARK, LEMON",9623,4338,"South Atlantic"
"2721",2017,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",10121,15470,"South Atlantic"
"2722",2017,"FLORIDA-EAST","SHARK, SANDBAR",35730,9206,"South Atlantic"
"2723",2017,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",86782,63766,"South Atlantic"
"2724",2017,"FLORIDA-EAST","SHARK, SILKY",336,206,"South Atlantic"
"2725",2017,"FLORIDA-EAST","SHARK, SPINNER",19713,11477,"South Atlantic"
"2726",2017,"FLORIDA-EAST","SHARK, TIGER",1389,532,"South Atlantic"
"2727",2017,"FLORIDA-WEST","SHARK, BLACKTIP",28829,11831,"South Atlantic"
"2728",2017,"FLORIDA-WEST","SHARK, BULL",50094,16310,"South Atlantic"
"2729",2017,"FLORIDA-WEST","SHARK, HAMMERHEAD, SCALLOPED",14459,0,"South Atlantic"
"2730",2017,"FLORIDA-WEST","SHARK, LEMON",30073,8977,"South Atlantic"
"2731",2017,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",3187,4057,"South Atlantic"
"2732",2017,"FLORIDA-WEST","SHARK, SANDBAR",104991,31355,"South Atlantic"
"2733",2017,"FLORIDA-WEST","SHARK, SPINNER",2469,813,"South Atlantic"
"2734",2017,"FLORIDA-WEST","SHARK, TIGER",63960,15504,"South Atlantic"
"2735",2017,"HAWAII","SHARK, MAKO, SHORTFIN",89397,70183,"Hawaii"
"2736",2017,"MARYLAND","SHARK, DOGFISH, SMOOTH",13878,7672,"Middle Atlantic"
"2737",2017,"MARYLAND","SHARK, DOGFISH, SPINY",1968572,296187,"Middle Atlantic"
"2738",2017,"MARYLAND","SHARK, MAKO, SHORTFIN",19149,28990,"Middle Atlantic"
"2739",2017,"MARYLAND","SHARK, THRESHER",557,658,"Middle Atlantic"
"2740",2017,"MASSACHUSETTS","SHARK, DOGFISH, SMOOTH",3701,2162,"New England"
"2741",2017,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",9575434,2002590,"New England"
"2742",2017,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",38219,56019,"New England"
"2743",2017,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",858120,177800,"New England"
"2744",2017,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",696714,333705,"Middle Atlantic"
"2745",2017,"NEW JERSEY","SHARK, DOGFISH, SPINY",2368381,401176,"Middle Atlantic"
"2746",2017,"NEW JERSEY","SHARK, MAKO, SHORTFIN",16239,20715,"Middle Atlantic"
"2747",2017,"NEW JERSEY","SHARK, THRESHER",38329,20789,"Middle Atlantic"
"2748",2017,"NEW YORK","SHARK, DOGFISH, SMOOTH",254700,143132,"Great Lakes"
"2749",2017,"NEW YORK","SHARK, DOGFISH, SPINY",52351,31200,"Great Lakes"
"2750",2017,"NEW YORK","SHARK, MAKO, SHORTFIN",10223,14291,"Great Lakes"
"2751",2017,"NEW YORK","SHARK, THRESHER",3314,3140,"Great Lakes"
"2752",2017,"NORTH CAROLINA","SHARK, BLACKTIP",42082,23933,"South Atlantic"
"2753",2017,"NORTH CAROLINA","SHARK, BONNETHEAD",218,75,"South Atlantic"
"2754",2017,"NORTH CAROLINA","SHARK, BULL",3983,1459,"South Atlantic"
"2755",2017,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",110057,58368,"South Atlantic"
"2756",2017,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",393085,39309,"South Atlantic"
"2757",2017,"NORTH CAROLINA","SHARK, FINETOOTH",2128,1497,"South Atlantic"
"2758",2017,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",19784,4431,"South Atlantic"
"2759",2017,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",6608,2435,"South Atlantic"
"2760",2017,"NORTH CAROLINA","SHARK, HAMMERHEAD, SMOOTH",1523,976,"South Atlantic"
"2761",2017,"NORTH CAROLINA","SHARK, LEMON",313,89,"South Atlantic"
"2762",2017,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",128433,163066,"South Atlantic"
"2763",2017,"NORTH CAROLINA","SHARK, SANDBAR",29443,10862,"South Atlantic"
"2764",2017,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",243831,167317,"South Atlantic"
"2765",2017,"NORTH CAROLINA","SHARK, SPINNER",66056,32939,"South Atlantic"
"2766",2017,"NORTH CAROLINA","SHARK, THRESHER",39154,18852,"South Atlantic"
"2767",2017,"NORTH CAROLINA","SHARK, TIGER",6233,513,"South Atlantic"
"2768",2017,"OREGON","SHARK, BLUE",1807,0,"Pacific Coast"
"2769",2017,"OREGON","SHARK, BROWN CAT",1584,0,"Pacific Coast"
"2770",2017,"OREGON","SHARK, DOGFISH, SPINY",128915,985,"Pacific Coast"
"2771",2017,"OREGON","SHARK, THRESHER",326,134,"Pacific Coast"
"2772",2017,"OREGON","SHARK, TOPE",521,34,"Pacific Coast"
"2773",2017,"PROCESS AT SEA","SHARK, BLUE",116,0,"PROCESS AT SEA"
"2774",2017,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",229650,0,"PROCESS AT SEA"
"2775",2017,"PROCESS AT SEA","SHARK, TOPE",557,0,"PROCESS AT SEA"
"2776",2017,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",82547,21852,"New England"
"2777",2017,"RHODE ISLAND","SHARK, DOGFISH, SPINY",360330,56301,"New England"
"2778",2017,"SOUTH CAROLINA","SHARK, LEMON",3966,6018,"South Atlantic"
"2779",2017,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",16672,20791,"South Atlantic"
"2780",2017,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",8582,15231,"South Atlantic"
"2781",2017,"TEXAS","SHARK, BLACKTIP",18,23,"Gulf"
"2782",2017,"VIRGINIA","SHARK, DOGFISH, SMOOTH",11933,6256,"Middle Atlantic"
"2783",2017,"VIRGINIA","SHARK, DOGFISH, SPINY",3630849,564516,"Middle Atlantic"
"2784",2017,"VIRGINIA","SHARK, MAKO, SHORTFIN",10101,12016,"Middle Atlantic"
"2785",2017,"VIRGINIA","SHARK, THRESHER",3582,1812,"Middle Atlantic"
"2786",2017,"WASHINGTON","SHARK, DOGFISH, SPINY",203896,47868,"Pacific Coast"
"2787",2018,"ALABAMA","SHARK, FINETOOTH",75232,52698,"Gulf"
"2788",2018,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",126171,69490,"Gulf"
"2789",2018,"CALIFORNIA","SHARK, DOGFISH, SPINY",16728,3205,"Pacific Coast"
"2790",2018,"CALIFORNIA","SHARK, LEOPARD",9165,9616,"Pacific Coast"
"2791",2018,"CALIFORNIA","SHARK, MAKO, SHORTFIN",64134,52187,"Pacific Coast"
"2792",2018,"CALIFORNIA","SHARK, PACIFIC ANGEL",72342,51285,"Pacific Coast"
"2793",2018,"CALIFORNIA","SHARK, THRESHER",98788,73384,"Pacific Coast"
"2794",2018,"CALIFORNIA","SHARK, TOPE",18812,21370,"Pacific Coast"
"2795",2018,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",12116,8426,"New England"
"2796",2018,"CONNECTICUT","SHARK, DOGFISH, SPINY",56119,6410,"New England"
"2797",2018,"FLORIDA-EAST","SHARK, BLACKNOSE",15002,13562,"South Atlantic"
"2798",2018,"FLORIDA-EAST","SHARK, BLACKTIP",123620,88124,"South Atlantic"
"2799",2018,"FLORIDA-EAST","SHARK, BULL",17562,6672,"South Atlantic"
"2800",2018,"FLORIDA-EAST","SHARK, FINETOOTH",18365,15473,"South Atlantic"
"2801",2018,"FLORIDA-EAST","SHARK, LEMON",8929,4127,"South Atlantic"
"2802",2018,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",9373,11698,"South Atlantic"
"2803",2018,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",73647,55275,"South Atlantic"
"2804",2018,"FLORIDA-EAST","SHARK, SILKY",243,162,"South Atlantic"
"2805",2018,"FLORIDA-EAST","SHARK, SPINNER",16120,9391,"South Atlantic"
"2806",2018,"FLORIDA-EAST","SHARK, TIGER",1180,862,"South Atlantic"
"2807",2018,"FLORIDA-WEST","SHARK, BLACKTIP",16928,10734,"South Atlantic"
"2808",2018,"FLORIDA-WEST","SHARK, BONNETHEAD",175,22,"South Atlantic"
"2809",2018,"FLORIDA-WEST","SHARK, BULL",67719,22214,"South Atlantic"
"2810",2018,"FLORIDA-WEST","SHARK, HAMMERHEAD, GREAT",38784,96,"South Atlantic"
"2811",2018,"FLORIDA-WEST","SHARK, HAMMERHEAD, SCALLOPED",4094,0,"South Atlantic"
"2812",2018,"FLORIDA-WEST","SHARK, LEMON",49772,17640,"South Atlantic"
"2813",2018,"FLORIDA-WEST","SHARK, SHARPNOSE, ATLANTIC",100,52,"South Atlantic"
"2814",2018,"FLORIDA-WEST","SHARK, TIGER",59713,16173,"South Atlantic"
"2815",2018,"HAWAII","SHARK, MAKO, SHORTFIN",91630,62018,"Hawaii"
"2816",2018,"MARYLAND","SHARK, DOGFISH, SPINY",638858,97349,"Middle Atlantic"
"2817",2018,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",7681077,1590373,"New England"
"2818",2018,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",9126,10745,"New England"
"2819",2018,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",755925,396897,"Middle Atlantic"
"2820",2018,"NEW JERSEY","SHARK, DOGFISH, SPINY",1630847,304707,"Middle Atlantic"
"2821",2018,"NEW JERSEY","SHARK, THRESHER",30498,18859,"Middle Atlantic"
"2822",2018,"NEW YORK","SHARK, DOGFISH, SMOOTH",237670,122155,"Great Lakes"
"2823",2018,"NEW YORK","SHARK, DOGFISH, SPINY",45628,27424,"Great Lakes"
"2824",2018,"NEW YORK","SHARK, THRESHER",2308,1233,"Great Lakes"
"2825",2018,"NORTH CAROLINA","SHARK, BLACKTIP",31630,18805,"South Atlantic"
"2826",2018,"NORTH CAROLINA","SHARK, BONNETHEAD",123,52,"South Atlantic"
"2827",2018,"NORTH CAROLINA","SHARK, BULL",1139,403,"South Atlantic"
"2828",2018,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",147707,89857,"South Atlantic"
"2829",2018,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1168247,163984,"South Atlantic"
"2830",2018,"NORTH CAROLINA","SHARK, FINETOOTH",3854,2563,"South Atlantic"
"2831",2018,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",30616,8647,"South Atlantic"
"2832",2018,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",6429,1670,"South Atlantic"
"2833",2018,"NORTH CAROLINA","SHARK, HAMMERHEAD, SMOOTH",737,333,"South Atlantic"
"2834",2018,"NORTH CAROLINA","SHARK, LEMON",765,362,"South Atlantic"
"2835",2018,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",39585,51745,"South Atlantic"
"2836",2018,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",287687,189078,"South Atlantic"
"2837",2018,"NORTH CAROLINA","SHARK, SPINNER",56059,36747,"South Atlantic"
"2838",2018,"NORTH CAROLINA","SHARK, THRESHER",49856,24592,"South Atlantic"
"2839",2018,"NORTH CAROLINA","SHARK, TIGER",3509,723,"South Atlantic"
"2840",2018,"OREGON","SHARK, BLUE",4957,162,"Pacific Coast"
"2841",2018,"OREGON","SHARK, BROWN CAT",5694,0,"Pacific Coast"
"2842",2018,"OREGON","SHARK, DOGFISH, SPINY",348713,353,"Pacific Coast"
"2843",2018,"OREGON","SHARK, MAKO, SHORTFIN",302,561,"Pacific Coast"
"2844",2018,"OREGON","SHARK, TOPE",1343,0,"Pacific Coast"
"2845",2018,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",685870,0,"PROCESS AT SEA"
"2846",2018,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",60498,19405,"New England"
"2847",2018,"RHODE ISLAND","SHARK, DOGFISH, SPINY",197732,32359,"New England"
"2848",2018,"SOUTH CAROLINA","SHARK, BLACKTIP",10889,18606,"South Atlantic"
"2849",2018,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",5290,6366,"South Atlantic"
"2850",2018,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",7198,12592,"South Atlantic"
"2851",2018,"VIRGINIA","SHARK, DOGFISH, SMOOTH",52667,28871,"Middle Atlantic"
"2852",2018,"VIRGINIA","SHARK, DOGFISH, SPINY",3383730,540126,"Middle Atlantic"
"2853",2018,"WASHINGTON","SHARK, DOGFISH, SPINY",666069,524,"Pacific Coast"
"2854",2019,"ALASKA","SHARK, DOGFISH, SPINY",84543,2036,"Alaska"
"2855",2019,"CALIFORNIA","SHARK, BLUE",21098,4531,"Pacific Coast"
"2856",2019,"CALIFORNIA","SHARK, DOGFISH, SPINY",8803,2343,"Pacific Coast"
"2857",2019,"CALIFORNIA","SHARK, LEOPARD",10016,9277,"Pacific Coast"
"2858",2019,"CALIFORNIA","SHARK, MAKO, SHORTFIN",74518,55185,"Pacific Coast"
"2859",2019,"CALIFORNIA","SHARK, PACIFIC ANGEL",69018,48966,"Pacific Coast"
"2860",2019,"CALIFORNIA","SHARK, THRESHER",124606,84248,"Pacific Coast"
"2861",2019,"CALIFORNIA","SHARK, THRESHER, BIGEYE",1552,868,"Pacific Coast"
"2862",2019,"CALIFORNIA","SHARK, TOPE",22264,17869,"Pacific Coast"
"2863",2019,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",20612,13976,"New England"
"2864",2019,"CONNECTICUT","SHARK, DOGFISH, SPINY",64241,10555,"New England"
"2865",2019,"DELAWARE","SHARK, DOGFISH, SMOOTH",10,15,"Middle Atlantic"
"2866",2019,"FLORIDA-EAST","SHARK, BLACKNOSE",25895,25144,"South Atlantic"
"2867",2019,"FLORIDA-EAST","SHARK, BLACKTIP",54445,42279,"South Atlantic"
"2868",2019,"FLORIDA-EAST","SHARK, BULL",13845,5797,"South Atlantic"
"2869",2019,"FLORIDA-EAST","SHARK, FINETOOTH",10997,10074,"South Atlantic"
"2870",2019,"FLORIDA-EAST","SHARK, HAMMERHEAD, SCALLOPED",1782,1277,"South Atlantic"
"2871",2019,"FLORIDA-EAST","SHARK, LEMON",3165,1561,"South Atlantic"
"2872",2019,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",51224,40517,"South Atlantic"
"2873",2019,"FLORIDA-EAST","SHARK, SILKY",343,294,"South Atlantic"
"2874",2019,"FLORIDA-EAST","SHARK, SPINNER",2528,1675,"South Atlantic"
"2875",2019,"FLORIDA-WEST","SHARK, BLACKTIP",40125,18052,"South Atlantic"
"2876",2019,"FLORIDA-WEST","SHARK, BULL",93035,31475,"South Atlantic"
"2877",2019,"FLORIDA-WEST","SHARK, LEMON",63732,23290,"South Atlantic"
"2878",2019,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",511,599,"South Atlantic"
"2879",2019,"FLORIDA-WEST","SHARK, TIGER",88002,25027,"South Atlantic"
"2880",2019,"LOUISIANA","SHARK, BLACKTIP",24661,12488,"Gulf"
"2881",2019,"MARYLAND","SHARK, DOGFISH, SMOOTH",7267,8433,"Middle Atlantic"
"2882",2019,"MARYLAND","SHARK, DOGFISH, SPINY",678625,155308,"Middle Atlantic"
"2883",2019,"MARYLAND","SHARK, MAKO, SHORTFIN",20543,31203,"Middle Atlantic"
"2884",2019,"MARYLAND","SHARK, THRESHER",4668,2217,"Middle Atlantic"
"2885",2019,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",6589925,1553810,"New England"
"2886",2019,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",9738,10236,"New England"
"2887",2019,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",604295,313165,"Middle Atlantic"
"2888",2019,"NEW JERSEY","SHARK, DOGFISH, SPINY",1720650,329430,"Middle Atlantic"
"2889",2019,"NEW JERSEY","SHARK, MAKO, SHORTFIN",5962,7961,"Middle Atlantic"
"2890",2019,"NEW JERSEY","SHARK, SPINNER",632,658,"Middle Atlantic"
"2891",2019,"NEW JERSEY","SHARK, THRESHER",31973,14506,"Middle Atlantic"
"2892",2019,"NEW YORK","SHARK, DOGFISH, SMOOTH",280143,173094,"Great Lakes"
"2893",2019,"NEW YORK","SHARK, DOGFISH, SPINY",31731,20143,"Great Lakes"
"2894",2019,"NEW YORK","SHARK, THRESHER",1091,1164,"Great Lakes"
"2895",2019,"NORTH CAROLINA","SHARK, BLACKTIP",50111,28659,"South Atlantic"
"2896",2019,"NORTH CAROLINA","SHARK, BONNETHEAD",403,194,"South Atlantic"
"2897",2019,"NORTH CAROLINA","SHARK, BULL",2339,858,"South Atlantic"
"2898",2019,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",73045,60785,"South Atlantic"
"2899",2019,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1124291,136062,"South Atlantic"
"2900",2019,"NORTH CAROLINA","SHARK, FINETOOTH",450,222,"South Atlantic"
"2901",2019,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",36666,10451,"South Atlantic"
"2902",2019,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",6869,1972,"South Atlantic"
"2903",2019,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",22071,33992,"South Atlantic"
"2904",2019,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",346218,228667,"South Atlantic"
"2905",2019,"NORTH CAROLINA","SHARK, SPINNER",78926,40877,"South Atlantic"
"2906",2019,"NORTH CAROLINA","SHARK, THRESHER",26775,15464,"South Atlantic"
"2907",2019,"NORTH CAROLINA","SHARK, TIGER",2839,715,"South Atlantic"
"2908",2019,"OREGON","SHARK, BLUE",8402,141,"Pacific Coast"
"2909",2019,"OREGON","SHARK, BROWN CAT",3000,0,"Pacific Coast"
"2910",2019,"OREGON","SHARK, DOGFISH, SPINY",600484,753,"Pacific Coast"
"2911",2019,"OREGON","SHARK, MAKO, SHORTFIN",183,466,"Pacific Coast"
"2912",2019,"OREGON","SHARK, THRESHER",1198,329,"Pacific Coast"
"2913",2019,"OREGON","SHARK, TOPE",760,0,"Pacific Coast"
"2914",2019,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",925662,0,"PROCESS AT SEA"
"2915",2019,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",71663,21225,"New England"
"2916",2019,"RHODE ISLAND","SHARK, DOGFISH, SPINY",413473,75512,"New England"
"2917",2019,"SOUTH CAROLINA","SHARK, BLACKTIP",9699,16880,"South Atlantic"
"2918",2019,"SOUTH CAROLINA","SHARK, BULL",4126,6981,"South Atlantic"
"2919",2019,"SOUTH CAROLINA","SHARK, LEMON",3522,5283,"South Atlantic"
"2920",2019,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",3143,5356,"South Atlantic"
"2921",2019,"VIRGINIA","SHARK, BLACKTIP",8431,6028,"Middle Atlantic"
"2922",2019,"VIRGINIA","SHARK, DOGFISH, SMOOTH",85774,56945,"Middle Atlantic"
"2923",2019,"VIRGINIA","SHARK, DOGFISH, SPINY",6113834,1065557,"Middle Atlantic"
"2924",2019,"VIRGINIA","SHARK, MAKO, SHORTFIN",2235,2861,"Middle Atlantic"
"2925",2019,"VIRGINIA","SHARK, SHARPNOSE, ATLANTIC",468,308,"Middle Atlantic"
"2926",2019,"VIRGINIA","SHARK, THRESHER",4280,2040,"Middle Atlantic"
"2927",2019,"WASHINGTON","SHARK, DOGFISH, SPINY",344355,258,"Pacific Coast"
"2928",2020,"ALASKA","SHARK, DOGFISH, SPINY",58153,2382,"Alaska"
"2929",2020,"CALIFORNIA","SHARK, DOGFISH, SPINY",1895,5421,"Pacific Coast"
"2930",2020,"CALIFORNIA","SHARK, LEOPARD",6506,5939,"Pacific Coast"
"2931",2020,"CALIFORNIA","SHARK, MAKO, SHORTFIN",37132,23716,"Pacific Coast"
"2932",2020,"CALIFORNIA","SHARK, PACIFIC ANGEL",88771,57866,"Pacific Coast"
"2933",2020,"CALIFORNIA","SHARK, THRESHER",134840,92577,"Pacific Coast"
"2934",2020,"CALIFORNIA","SHARK, THRESHER, BIGEYE",3204,2248,"Pacific Coast"
"2935",2020,"CALIFORNIA","SHARK, TOPE",30015,21031,"Pacific Coast"
"2936",2020,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",24789,18309,"New England"
"2937",2020,"CONNECTICUT","SHARK, DOGFISH, SPINY",26270,2987,"New England"
"2938",2020,"FLORIDA-EAST","SHARK, BLACKNOSE",14446,13597,"South Atlantic"
"2939",2020,"FLORIDA-EAST","SHARK, BLACKTIP",84671,66196,"South Atlantic"
"2940",2020,"FLORIDA-EAST","SHARK, BONNETHEAD",1827,1386,"South Atlantic"
"2941",2020,"FLORIDA-EAST","SHARK, BULL",12729,7740,"South Atlantic"
"2942",2020,"FLORIDA-EAST","SHARK, FINETOOTH",9210,7385,"South Atlantic"
"2943",2020,"FLORIDA-EAST","SHARK, HAMMERHEAD, SCALLOPED",1900,1213,"South Atlantic"
"2944",2020,"FLORIDA-EAST","SHARK, LEMON",2188,1354,"South Atlantic"
"2945",2020,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",67726,52308,"South Atlantic"
"2946",2020,"FLORIDA-EAST","SHARK, SILKY",310,180,"South Atlantic"
"2947",2020,"FLORIDA-EAST","SHARK, SPINNER",3555,2398,"South Atlantic"
"2948",2020,"FLORIDA-EAST","SHARK, TIGER",865,392,"South Atlantic"
"2949",2020,"FLORIDA-WEST","SHARK, BLACKTIP",14453,9975,"South Atlantic"
"2950",2020,"FLORIDA-WEST","SHARK, BULL",86729,47870,"South Atlantic"
"2951",2020,"FLORIDA-WEST","SHARK, LEMON",55426,31908,"South Atlantic"
"2952",2020,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",904,968,"South Atlantic"
"2953",2020,"LOUISIANA","SHARK, BLACKTIP",580871,321066,"Gulf"
"2954",2020,"LOUISIANA","SHARK, BULL",192637,106235,"Gulf"
"2955",2020,"MARYLAND","SHARK, DOGFISH, SMOOTH",31718,24446,"Middle Atlantic"
"2956",2020,"MARYLAND","SHARK, DOGFISH, SPINY",396076,64646,"Middle Atlantic"
"2957",2020,"MARYLAND","SHARK, MAKO, SHORTFIN",11761,16041,"Middle Atlantic"
"2958",2020,"MARYLAND","SHARK, THRESHER",9027,3424,"Middle Atlantic"
"2959",2020,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",6603894,1439292,"New England"
"2960",2020,"NEW JERSEY","SHARK, BLACKTIP",353,276,"Middle Atlantic"
"2961",2020,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",418841,211342,"Middle Atlantic"
"2962",2020,"NEW JERSEY","SHARK, DOGFISH, SPINY",1987957,394047,"Middle Atlantic"
"2963",2020,"NEW JERSEY","SHARK, MAKO, SHORTFIN",9046,13094,"Middle Atlantic"
"2964",2020,"NEW JERSEY","SHARK, SHARPNOSE, ATLANTIC",1222,1208,"Middle Atlantic"
"2965",2020,"NEW JERSEY","SHARK, SPINNER",2628,2404,"Middle Atlantic"
"2966",2020,"NEW JERSEY","SHARK, THRESHER",17838,11545,"Middle Atlantic"
"2967",2020,"NEW YORK","SHARK, DOGFISH, SMOOTH",237765,174436,"Great Lakes"
"2968",2020,"NEW YORK","SHARK, DOGFISH, SPINY",13870,6566,"Great Lakes"
"2969",2020,"NEW YORK","SHARK, MAKO, SHORTFIN",2210,2855,"Great Lakes"
"2970",2020,"NORTH CAROLINA","SHARK, BLACKTIP",46904,31928,"South Atlantic"
"2971",2020,"NORTH CAROLINA","SHARK, BONNETHEAD",627,411,"South Atlantic"
"2972",2020,"NORTH CAROLINA","SHARK, BULL",3649,1181,"South Atlantic"
"2973",2020,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",36310,26771,"South Atlantic"
"2974",2020,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1501331,209931,"South Atlantic"
"2975",2020,"NORTH CAROLINA","SHARK, FINETOOTH",360,249,"South Atlantic"
"2976",2020,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",37809,12218,"South Atlantic"
"2977",2020,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",14798,7516,"South Atlantic"
"2978",2020,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",15043,20075,"South Atlantic"
"2979",2020,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",218360,179416,"South Atlantic"
"2980",2020,"NORTH CAROLINA","SHARK, SPINNER",92270,51743,"South Atlantic"
"2981",2020,"NORTH CAROLINA","SHARK, THRESHER",54569,30170,"South Atlantic"
"2982",2020,"NORTH CAROLINA","SHARK, TIGER",1308,504,"South Atlantic"
"2983",2020,"OREGON","SHARK, BLUE",4726,192,"Pacific Coast"
"2984",2020,"OREGON","SHARK, BROWN CAT",2341,0,"Pacific Coast"
"2985",2020,"OREGON","SHARK, DOGFISH, SPINY",174965,264,"Pacific Coast"
"2986",2020,"OREGON","SHARK, TOPE",1560,0,"Pacific Coast"
"2987",2020,"PROCESS AT SEA","SHARK, BLUE",574,0,"PROCESS AT SEA"
"2988",2020,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",121398,0,"PROCESS AT SEA"
"2989",2020,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",61676,25923,"New England"
"2990",2020,"RHODE ISLAND","SHARK, DOGFISH, SPINY",184142,42303,"New England"
"2991",2020,"SOUTH CAROLINA","SHARK, BLACKTIP",15664,26734,"South Atlantic"
"2992",2020,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",3545,3944,"South Atlantic"
"2993",2020,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",6793,11857,"South Atlantic"
"2994",2020,"VIRGINIA","SHARK, DOGFISH, SMOOTH",36017,22867,"Middle Atlantic"
"2995",2020,"VIRGINIA","SHARK, DOGFISH, SPINY",6010225,1060386,"Middle Atlantic"
"2996",2020,"WASHINGTON","SHARK, DOGFISH, SPINY",267332,100,"Pacific Coast"
"2997",2021,"CALIFORNIA","SHARK, DOGFISH, SPINY",1126,649,"Pacific Coast"
"2998",2021,"CALIFORNIA","SHARK, LEOPARD",10098,8694,"Pacific Coast"
"2999",2021,"CALIFORNIA","SHARK, MAKO, SHORTFIN",25251,20841,"Pacific Coast"
"3000",2021,"CALIFORNIA","SHARK, PACIFIC ANGEL",52286,33838,"Pacific Coast"
"3001",2021,"CALIFORNIA","SHARK, THRESHER",73151,57340,"Pacific Coast"
"3002",2021,"CALIFORNIA","SHARK, TOPE",33250,20824,"Pacific Coast"
"3003",2021,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",48872,36738,"New England"
